10368,2003-11-29 00:00:00,57,25,15.6,390,Ravioli Angelo,Grains/Cereals
10368,2003-11-29 00:00:00,64,35,26.6,837.89996,Wimmers gute Semmelknödel,Grains/Cereals
10369,2003-12-02 00:00:00,29,20,99,1980,Thüringer Rostbratwurst,Meat/Poultry
10369,2003-12-02 00:00:00,56,18,30.4,410.40002,Gnocchi di nonna Alice,Grains/Cereals
10370,2003-12-03 00:00:00,1,15,14.4,183.60001,Chai,Beverages
10370,2003-12-03 00:00:00,64,30,26.6,798,Wimmers gute Semmelknödel,Grains/Cereals
10370,2003-12-03 00:00:00,74,20,8,136,Longlife Tofu,Produce
10371,2003-12-03 00:00:00,36,6,15.2,72.959999,Inlagd Sill,Seafood
10372,2003-12-04 00:00:00,20,12,64.8,583.19995,Sir Rodney's Marmalade,Confections
10372,2003-12-04 00:00:00,38,40,210.8,6324,Côte de Blaye,Beverages
10372,2003-12-04 00:00:00,60,70,27.2,1428,Camembert Pierrot,Dairy Products
10372,2003-12-04 00:00:00,72,42,27.8,875.69995,Mozzarella di Giovanni,Dairy Products
10373,2003-12-05 00:00:00,58,80,10.6,678.40002,Escargots de Bourgogne,Seafood
10373,2003-12-05 00:00:00,71,50,17.2,688,Flotemysost,Dairy Products
10374,2003-12-05 00:00:00,31,30,10,300,Gorgonzola Telino,Dairy Products
10374,2003-12-05 00:00:00,58,15,10.6,159,Escargots de Bourgogne,Seafood
10375,2003-12-06 00:00:00,14,15,18.6,279,Tofu,Produce
10375,2003-12-06 00:00:00,54,10,5.9,59,Tourtière,Meat/Poultry
10376,2003-12-09 00:00:00,31,42,10,399,Gorgonzola Telino,Dairy Products
10377,2003-12-09 00:00:00,28,20,36.4,618.79999,Rössle Sauerkraut,Produce
10377,2003-12-09 00:00:00,39,20,14.4,244.8,Chartreuse verte,Beverages
10378,2003-12-10 00:00:00,71,6,17.2,103.2,Flotemysost,Dairy Products
10379,2003-12-11 00:00:00,41,8,7.7,55.439999,Jack's New England Clam Chowder,Seafood
10379,2003-12-11 00:00:00,63,16,35.1,505.43997,Vegie-spread,Condiments
10379,2003-12-11 00:00:00,65,20,16.8,302.39999,Louisiana Fiery Hot Pepper Sauce,Condiments
10380,2003-12-12 00:00:00,30,18,20.7,335.34,Nord-Ost Matjeshering,Seafood
10380,2003-12-12 00:00:00,53,20,26.2,471.59998,Perth Pasties,Meat/Poultry
10380,2003-12-12 00:00:00,60,6,27.2,146.87999,Camembert Pierrot,Dairy Products
10380,2003-12-12 00:00:00,70,30,12,360,Outback Lager,Beverages
10381,2003-12-12 00:00:00,74,14,8,112,Longlife Tofu,Produce
10382,2003-12-13 00:00:00,5,32,17,544,Chef Anton's Gumbo Mix,Condiments
10382,2003-12-13 00:00:00,18,9,50,450,Carnarvon Tigers,Seafood
10382,2003-12-13 00:00:00,29,14,99,1386,Thüringer Rostbratwurst,Meat/Poultry
10382,2003-12-13 00:00:00,33,60,2,120,Geitost,Dairy Products
10382,2003-12-13 00:00:00,74,50,8,400,Longlife Tofu,Produce
10383,2003-12-16 00:00:00,13,20,4.8,96,Konbu,Seafood
10383,2003-12-16 00:00:00,50,15,13,195,Valkoinen suklaa,Confections
10383,2003-12-16 00:00:00,56,20,30.4,608,Gnocchi di nonna Alice,Grains/Cereals
10384,2003-12-16 00:00:00,20,28,64.8,1814.4,Sir Rodney's Marmalade,Confections
10384,2003-12-16 00:00:00,60,15,27.2,408,Camembert Pierrot,Dairy Products
10385,2003-12-17 00:00:00,7,10,24,192,Uncle Bob's Organic Dried Pears,Produce
10385,2003-12-17 00:00:00,60,20,27.2,435.20001,Camembert Pierrot,Dairy Products
10385,2003-12-17 00:00:00,68,8,10,64,Scottish Longbreads,Confections
10386,2003-12-18 00:00:00,24,15,3.6,54,Guaraná Fantástica,Beverages
10386,2003-12-18 00:00:00,34,10,11.2,112,Sasquatch Ale,Beverages
10387,2003-12-18 00:00:00,24,15,3.6,54,Guaraná Fantástica,Beverages
10387,2003-12-18 00:00:00,28,6,36.4,218.39999,Rössle Sauerkraut,Produce
10387,2003-12-18 00:00:00,59,12,44,528,Raclette Courdavault,Dairy Products
10387,2003-12-18 00:00:00,71,15,17.2,258,Flotemysost,Dairy Products
10388,2003-12-19 00:00:00,45,15,7.6,91.200005,Rogede sild,Seafood
10388,2003-12-19 00:00:00,52,20,5.6,89.599998,Filo Mix,Grains/Cereals
10388,2003-12-19 00:00:00,53,40,26.2,1048,Perth Pasties,Meat/Poultry
10389,2003-12-20 00:00:00,10,16,24.8,396.79999,Ikura,Seafood
10389,2003-12-20 00:00:00,55,15,19.2,288,Pâté chinois,Meat/Poultry
10389,2003-12-20 00:00:00,62,20,39.4,788,Tarte au sucre,Confections
10389,2003-12-20 00:00:00,70,30,12,360,Outback Lager,Beverages
10390,2003-12-23 00:00:00,31,60,10,540,Gorgonzola Telino,Dairy Products
10390,2003-12-23 00:00:00,35,40,14.4,518.39996,Steeleye Stout,Beverages
10390,2003-12-23 00:00:00,46,45,9.6,432,Spegesild,Seafood
10390,2003-12-23 00:00:00,72,24,27.8,600.47998,Mozzarella di Giovanni,Dairy Products
10391,2003-12-23 00:00:00,13,18,4.8,86.400002,Konbu,Seafood
10392,2003-12-24 00:00:00,69,50,28.8,1440,Gudbrandsdalsost,Dairy Products
10393,2003-12-25 00:00:00,2,25,15.2,285,Chang,Beverages
10393,2003-12-25 00:00:00,14,42,18.6,585.90002,Tofu,Produce
10393,2003-12-25 00:00:00,25,7,11.2,58.800003,NuNuCa Nuß-Nougat-Creme,Confections
10393,2003-12-25 00:00:00,26,70,24.9,1307.25,Gumbär Gummibärchen,Confections
10393,2003-12-25 00:00:00,31,32,10,320,Gorgonzola Telino,Dairy Products
10394,2003-12-25 00:00:00,13,10,4.8,48,Konbu,Seafood
10394,2003-12-25 00:00:00,62,10,39.4,394,Tarte au sucre,Confections
10395,2003-12-26 00:00:00,46,28,9.6,241.91998,Spegesild,Seafood
10395,2003-12-26 00:00:00,53,70,26.2,1650.6,Perth Pasties,Meat/Poultry
10395,2003-12-26 00:00:00,69,8,28.8,230.39999,Gudbrandsdalsost,Dairy Products
10396,2003-12-27 00:00:00,23,40,7.2,288,Tunnbröd,Grains/Cereals
10396,2003-12-27 00:00:00,71,60,17.2,1032,Flotemysost,Dairy Products
10396,2003-12-27 00:00:00,72,21,27.8,583.79999,Mozzarella di Giovanni,Dairy Products
10397,2003-12-27 00:00:00,21,10,8,68,Sir Rodney's Scones,Confections
10397,2003-12-27 00:00:00,51,18,42.4,648.72003,Manjimup Dried Apples,Produce
10398,2003-12-30 00:00:00,35,30,14.4,432,Steeleye Stout,Beverages
10398,2003-12-30 00:00:00,55,120,19.2,2073.5999,Pâté chinois,Meat/Poultry
10399,2003-12-31 00:00:00,68,60,10,600,Scottish Longbreads,Confections
10399,2003-12-31 00:00:00,71,30,17.2,516,Flotemysost,Dairy Products
10399,2003-12-31 00:00:00,76,35,14.4,504,Lakkalikööri,Beverages
10399,2003-12-31 00:00:00,77,14,10.4,145.60001,Original Frankfurter grüne Soße,Condiments
10400,2004-01-01 00:00:00,29,21,99,2079,Thüringer Rostbratwurst,Meat/Poultry
10400,2004-01-01 00:00:00,35,35,14.4,504,Steeleye Stout,Beverages
10400,2004-01-01 00:00:00,49,30,16,480,Maxilaku,Confections
10401,2004-01-01 00:00:00,30,18,20.7,372.60001,Nord-Ost Matjeshering,Seafood
10401,2004-01-01 00:00:00,56,70,30.4,2128,Gnocchi di nonna Alice,Grains/Cereals
10401,2004-01-01 00:00:00,65,20,16.8,336,Louisiana Fiery Hot Pepper Sauce,Condiments
10401,2004-01-01 00:00:00,71,60,17.2,1032,Flotemysost,Dairy Products
10402,2004-01-02 00:00:00,23,60,7.2,432,Tunnbröd,Grains/Cereals
10402,2004-01-02 00:00:00,63,65,35.1,2281.5,Vegie-spread,Condiments
10403,2004-01-03 00:00:00,16,21,13.9,248.11501,Pavlova,Confections
10403,2004-01-03 00:00:00,48,70,10.2,606.90002,Chocolade,Confections
10404,2004-01-03 00:00:00,26,30,24.9,709.64996,Gumbär Gummibärchen,Confections
10404,2004-01-03 00:00:00,42,40,11.2,425.60001,Singaporean Hokkien Fried Mee,Grains/Cereals
10404,2004-01-03 00:00:00,49,30,16,456,Maxilaku,Confections
10405,2004-01-06 00:00:00,3,50,8,400,Aniseed Syrup,Condiments
10406,2004-01-07 00:00:00,1,10,14.4,144,Chai,Beverages
10406,2004-01-07 00:00:00,21,30,8,216,Sir Rodney's Scones,Confections
10406,2004-01-07 00:00:00,28,42,36.4,1375.92,Rössle Sauerkraut,Produce
10406,2004-01-07 00:00:00,36,5,15.2,68.400002,Inlagd Sill,Seafood
10406,2004-01-07 00:00:00,40,2,14.7,26.459999,Boston Crab Meat,Seafood
10407,2004-01-07 00:00:00,11,30,16.8,504,Queso Cabrales,Dairy Products
10407,2004-01-07 00:00:00,69,15,28.8,432,Gudbrandsdalsost,Dairy Products
10407,2004-01-07 00:00:00,71,15,17.2,258,Flotemysost,Dairy Products
10408,2004-01-08 00:00:00,37,10,20.8,208,Gravad lax,Seafood
10408,2004-01-08 00:00:00,54,6,5.9,35.400002,Tourtière,Meat/Poultry
10408,2004-01-08 00:00:00,62,35,39.4,1379,Tarte au sucre,Confections
10409,2004-01-09 00:00:00,14,12,18.6,223.2,Tofu,Produce
10409,2004-01-09 00:00:00,21,12,8,96,Sir Rodney's Scones,Confections
10410,2004-01-10 00:00:00,33,49,2,98,Geitost,Dairy Products
10410,2004-01-10 00:00:00,59,16,44,704,Raclette Courdavault,Dairy Products
10411,2004-01-10 00:00:00,41,25,7.7,154,Jack's New England Clam Chowder,Seafood
10411,2004-01-10 00:00:00,44,40,15.5,496,Gula Malacca,Condiments
10411,2004-01-10 00:00:00,59,9,44,316.80002,Raclette Courdavault,Dairy Products
10412,2004-01-13 00:00:00,14,20,18.6,334.79999,Tofu,Produce
10413,2004-01-14 00:00:00,1,24,14.4,345.60001,Chai,Beverages
10413,2004-01-14 00:00:00,62,40,39.4,1576,Tarte au sucre,Confections
10413,2004-01-14 00:00:00,76,14,14.4,201.60001,Lakkalikööri,Beverages
10414,2004-01-14 00:00:00,19,18,7.3,124.82999,Teatime Chocolate Biscuits,Confections
10414,2004-01-14 00:00:00,33,50,2,100,Geitost,Dairy Products
10415,2004-01-15 00:00:00,17,2,31.2,62.400002,Alice Mutton,Meat/Poultry
10415,2004-01-15 00:00:00,33,20,2,40,Geitost,Dairy Products
10416,2004-01-16 00:00:00,19,20,7.3,146,Teatime Chocolate Biscuits,Confections
10416,2004-01-16 00:00:00,53,10,26.2,262,Perth Pasties,Meat/Poultry
10416,2004-01-16 00:00:00,57,20,15.6,312,Ravioli Angelo,Grains/Cereals
10417,2004-01-16 00:00:00,38,50,210.8,10540,Côte de Blaye,Beverages
10417,2004-01-16 00:00:00,46,2,9.6,14.400001,Spegesild,Seafood
10417,2004-01-16 00:00:00,68,36,10,270,Scottish Longbreads,Confections
10417,2004-01-16 00:00:00,77,35,10.4,364,Original Frankfurter grüne Soße,Condiments
10418,2004-01-17 00:00:00,2,60,15.2,912,Chang,Beverages
10418,2004-01-17 00:00:00,47,55,7.6,418,Zaanse koeken,Confections
10418,2004-01-17 00:00:00,61,16,22.8,364.79999,Sirop d'érable,Condiments
10418,2004-01-17 00:00:00,74,15,8,120,Longlife Tofu,Produce
10419,2004-01-20 00:00:00,60,60,27.2,1550.4,Camembert Pierrot,Dairy Products
10419,2004-01-20 00:00:00,69,20,28.8,547.20001,Gudbrandsdalsost,Dairy Products
10420,2004-01-21 00:00:00,9,20,77.6,1396.7999,Mishi Kobe Niku,Meat/Poultry
10420,2004-01-21 00:00:00,13,2,4.8,8.6400003,Konbu,Seafood
10420,2004-01-21 00:00:00,70,8,12,86.399994,Outback Lager,Beverages
10420,2004-01-21 00:00:00,73,20,12,216,Röd Kaviar,Seafood
10421,2004-01-21 00:00:00,19,4,7.3,24.820002,Teatime Chocolate Biscuits,Confections
10421,2004-01-21 00:00:00,26,30,24.9,747,Gumbär Gummibärchen,Confections
10421,2004-01-21 00:00:00,53,15,26.2,334.05002,Perth Pasties,Meat/Poultry
10421,2004-01-21 00:00:00,77,10,10.4,88.400002,Original Frankfurter grüne Soße,Condiments
10422,2004-01-22 00:00:00,26,2,24.9,49.799999,Gumbär Gummibärchen,Confections
10423,2004-01-23 00:00:00,31,14,10,140,Gorgonzola Telino,Dairy Products
10423,2004-01-23 00:00:00,59,20,44,880,Raclette Courdavault,Dairy Products
10424,2004-01-23 00:00:00,35,60,14.4,691.20001,Steeleye Stout,Beverages
10424,2004-01-23 00:00:00,38,49,210.8,8263.3604,Côte de Blaye,Beverages
10424,2004-01-23 00:00:00,68,30,10,240,Scottish Longbreads,Confections
10425,2004-01-24 00:00:00,55,10,19.2,144,Pâté chinois,Meat/Poultry
10425,2004-01-24 00:00:00,76,20,14.4,216,Lakkalikööri,Beverages
10426,2004-01-27 00:00:00,56,5,30.4,152,Gnocchi di nonna Alice,Grains/Cereals
10426,2004-01-27 00:00:00,64,7,26.6,186.2,Wimmers gute Semmelknödel,Grains/Cereals
10427,2004-01-27 00:00:00,14,35,18.6,651,Tofu,Produce
10428,2004-01-28 00:00:00,46,20,9.6,192,Spegesild,Seafood
10429,2004-01-29 00:00:00,50,40,13,520,Valkoinen suklaa,Confections
10429,2004-01-29 00:00:00,63,35,35.1,921.375,Vegie-spread,Condiments
10430,2004-01-30 00:00:00,17,45,31.2,1123.2001,Alice Mutton,Meat/Poultry
10430,2004-01-30 00:00:00,21,50,8,400,Sir Rodney's Scones,Confections
10430,2004-01-30 00:00:00,56,30,30.4,912,Gnocchi di nonna Alice,Grains/Cereals
10430,2004-01-30 00:00:00,59,70,44,2464,Raclette Courdavault,Dairy Products
10431,2004-01-30 00:00:00,17,50,31.2,1170,Alice Mutton,Meat/Poultry
10431,2004-01-30 00:00:00,40,50,14.7,551.25,Boston Crab Meat,Seafood
10431,2004-01-30 00:00:00,47,30,7.6,171,Zaanse koeken,Confections
10432,2004-01-31 00:00:00,26,10,24.9,249,Gumbär Gummibärchen,Confections
10432,2004-01-31 00:00:00,54,40,5.9,236,Tourtière,Meat/Poultry
10433,2004-02-03 00:00:00,56,28,30.4,851.20001,Gnocchi di nonna Alice,Grains/Cereals
10434,2004-02-03 00:00:00,11,6,16.8,100.8,Queso Cabrales,Dairy Products
10434,2004-02-03 00:00:00,76,18,14.4,220.32002,Lakkalikööri,Beverages
10435,2004-02-04 00:00:00,2,10,15.2,152,Chang,Beverages
10435,2004-02-04 00:00:00,22,12,16.8,201.60001,Gustaf's Knäckebröd,Grains/Cereals
10435,2004-02-04 00:00:00,72,10,27.8,278,Mozzarella di Giovanni,Dairy Products
10436,2004-02-05 00:00:00,46,5,9.6,48,Spegesild,Seafood
10436,2004-02-05 00:00:00,56,40,30.4,1094.4,Gnocchi di nonna Alice,Grains/Cereals
10436,2004-02-05 00:00:00,64,30,26.6,718.19995,Wimmers gute Semmelknödel,Grains/Cereals
10436,2004-02-05 00:00:00,75,24,6.2,133.92,Rhönbräu Klosterbier,Beverages
10437,2004-02-05 00:00:00,53,15,26.2,393,Perth Pasties,Meat/Poultry
10438,2004-02-06 00:00:00,19,15,7.3,87.599998,Teatime Chocolate Biscuits,Confections
10438,2004-02-06 00:00:00,34,20,11.2,179.2,Sasquatch Ale,Beverages
10438,2004-02-06 00:00:00,57,15,15.6,187.2,Ravioli Angelo,Grains/Cereals
10439,2004-02-07 00:00:00,12,15,30.4,456,Queso Manchego La Pastora,Dairy Products
10439,2004-02-07 00:00:00,16,16,13.9,222.39999,Pavlova,Confections
10439,2004-02-07 00:00:00,64,6,26.6,159.60001,Wimmers gute Semmelknödel,Grains/Cereals
10439,2004-02-07 00:00:00,74,30,8,240,Longlife Tofu,Produce
10440,2004-02-10 00:00:00,2,45,15.2,581.40002,Chang,Beverages
10440,2004-02-10 00:00:00,16,49,13.9,578.935,Pavlova,Confections
10440,2004-02-10 00:00:00,29,24,99,2019.6001,Thüringer Rostbratwurst,Meat/Poultry
10440,2004-02-10 00:00:00,61,90,22.8,1744.2001,Sirop d'érable,Condiments
10441,2004-02-10 00:00:00,27,50,35.1,1755,Schoggi Schokolade,Confections
10442,2004-02-11 00:00:00,11,30,16.8,504,Queso Cabrales,Dairy Products
10442,2004-02-11 00:00:00,54,80,5.9,472,Tourtière,Meat/Poultry
10442,2004-02-11 00:00:00,66,60,13.6,816,Louisiana Hot Spiced Okra,Condiments
10443,2004-02-12 00:00:00,11,6,16.8,80.640007,Queso Cabrales,Dairy Products
10443,2004-02-12 00:00:00,28,12,36.4,436.79999,Rössle Sauerkraut,Produce
10444,2004-02-12 00:00:00,17,10,31.2,312,Alice Mutton,Meat/Poultry
10444,2004-02-12 00:00:00,26,15,24.9,373.5,Gumbär Gummibärchen,Confections
10444,2004-02-12 00:00:00,35,8,14.4,115.2,Steeleye Stout,Beverages
10444,2004-02-12 00:00:00,41,30,7.7,231,Jack's New England Clam Chowder,Seafood
10445,2004-02-13 00:00:00,39,6,14.4,86.400002,Chartreuse verte,Beverages
10445,2004-02-13 00:00:00,54,15,5.9,88.5,Tourtière,Meat/Poultry
10446,2004-02-14 00:00:00,19,12,7.3,78.839996,Teatime Chocolate Biscuits,Confections
10446,2004-02-14 00:00:00,24,20,3.6,64.799995,Guaraná Fantástica,Beverages
10446,2004-02-14 00:00:00,31,3,10,27,Gorgonzola Telino,Dairy Products
10446,2004-02-14 00:00:00,52,15,5.6,75.599998,Filo Mix,Grains/Cereals
10447,2004-02-14 00:00:00,19,40,7.3,292,Teatime Chocolate Biscuits,Confections
10447,2004-02-14 00:00:00,65,35,16.8,588,Louisiana Fiery Hot Pepper Sauce,Condiments
10447,2004-02-14 00:00:00,71,2,17.2,34.400002,Flotemysost,Dairy Products
10448,2004-02-17 00:00:00,26,6,24.9,149.39999,Gumbär Gummibärchen,Confections
10448,2004-02-17 00:00:00,40,20,14.7,294,Boston Crab Meat,Seafood
10449,2004-02-18 00:00:00,10,14,24.8,347.20001,Ikura,Seafood
10449,2004-02-18 00:00:00,52,20,5.6,112,Filo Mix,Grains/Cereals
10449,2004-02-18 00:00:00,62,35,39.4,1379,Tarte au sucre,Confections
10450,2004-02-19 00:00:00,10,20,24.8,396.80002,Ikura,Seafood
10450,2004-02-19 00:00:00,54,6,5.9,28.320002,Tourtière,Meat/Poultry
10451,2004-02-19 00:00:00,55,120,19.2,2073.5999,Pâté chinois,Meat/Poultry
10451,2004-02-19 00:00:00,64,35,26.6,837.89996,Wimmers gute Semmelknödel,Grains/Cereals
10451,2004-02-19 00:00:00,65,28,16.8,423.35999,Louisiana Fiery Hot Pepper Sauce,Condiments
10451,2004-02-19 00:00:00,77,55,10.4,514.79999,Original Frankfurter grüne Soße,Condiments
10452,2004-02-20 00:00:00,28,15,36.4,546,Rössle Sauerkraut,Produce
10452,2004-02-20 00:00:00,44,100,15.5,1472.5,Gula Malacca,Condiments
10453,2004-02-21 00:00:00,48,15,10.2,137.7,Chocolade,Confections
10453,2004-02-21 00:00:00,70,25,12,270,Outback Lager,Beverages
10454,2004-02-21 00:00:00,16,20,13.9,222.40001,Pavlova,Confections
10454,2004-02-21 00:00:00,33,20,2,32,Geitost,Dairy Products
10454,2004-02-21 00:00:00,46,10,9.6,76.800003,Spegesild,Seafood
10455,2004-02-24 00:00:00,39,20,14.4,288,Chartreuse verte,Beverages
10455,2004-02-24 00:00:00,53,50,26.2,1310,Perth Pasties,Meat/Poultry
10455,2004-02-24 00:00:00,61,25,22.8,570,Sirop d'érable,Condiments
10455,2004-02-24 00:00:00,71,30,17.2,516,Flotemysost,Dairy Products
10456,2004-02-25 00:00:00,21,40,8,272,Sir Rodney's Scones,Confections
10456,2004-02-25 00:00:00,49,21,16,285.60001,Maxilaku,Confections
10457,2004-02-25 00:00:00,59,36,44,1584,Raclette Courdavault,Dairy Products
10458,2004-02-26 00:00:00,26,30,24.9,747,Gumbär Gummibärchen,Confections
10458,2004-02-26 00:00:00,28,30,36.4,1092,Rössle Sauerkraut,Produce
10458,2004-02-26 00:00:00,43,20,36.8,736,Ipoh Coffee,Beverages
10458,2004-02-26 00:00:00,56,15,30.4,456,Gnocchi di nonna Alice,Grains/Cereals
10458,2004-02-26 00:00:00,71,50,17.2,860,Flotemysost,Dairy Products
10459,2004-02-27 00:00:00,7,16,24,364.79999,Uncle Bob's Organic Dried Pears,Produce
10459,2004-02-27 00:00:00,46,20,9.6,182.39999,Spegesild,Seafood
10459,2004-02-27 00:00:00,72,40,27.8,1112,Mozzarella di Giovanni,Dairy Products
10460,2004-02-28 00:00:00,68,21,10,157.5,Scottish Longbreads,Confections
10460,2004-02-28 00:00:00,75,4,6.2,18.599998,Rhönbräu Klosterbier,Beverages
10461,2004-02-28 00:00:00,21,40,8,240,Sir Rodney's Scones,Confections
10461,2004-02-28 00:00:00,30,28,20.7,434.69998,Nord-Ost Matjeshering,Seafood
10461,2004-02-28 00:00:00,55,60,19.2,864,Pâté chinois,Meat/Poultry
10462,2004-03-03 00:00:00,13,1,4.8,4.8000002,Konbu,Seafood
10462,2004-03-03 00:00:00,23,21,7.2,151.2,Tunnbröd,Grains/Cereals
10463,2004-03-04 00:00:00,19,21,7.3,153.3,Teatime Chocolate Biscuits,Confections
10463,2004-03-04 00:00:00,42,50,11.2,560,Singaporean Hokkien Fried Mee,Grains/Cereals
10464,2004-03-04 00:00:00,4,16,17.6,225.28001,Chef Anton's Cajun Seasoning,Condiments
10464,2004-03-04 00:00:00,43,3,36.8,110.4,Ipoh Coffee,Beverages
10464,2004-03-04 00:00:00,56,30,30.4,729.60004,Gnocchi di nonna Alice,Grains/Cereals
10464,2004-03-04 00:00:00,60,20,27.2,544,Camembert Pierrot,Dairy Products
10465,2004-03-05 00:00:00,24,25,3.6,90,Guaraná Fantástica,Beverages
10465,2004-03-05 00:00:00,29,18,99,1603.7999,Thüringer Rostbratwurst,Meat/Poultry
10465,2004-03-05 00:00:00,40,20,14.7,294,Boston Crab Meat,Seafood
10465,2004-03-05 00:00:00,45,30,7.6,205.2,Rogede sild,Seafood
10465,2004-03-05 00:00:00,50,25,13,325,Valkoinen suklaa,Confections
10466,2004-03-06 00:00:00,11,10,16.8,168,Queso Cabrales,Dairy Products
10466,2004-03-06 00:00:00,46,5,9.6,48,Spegesild,Seafood
10467,2004-03-06 00:00:00,24,28,3.6,100.8,Guaraná Fantástica,Beverages
10467,2004-03-06 00:00:00,25,12,11.2,134.39999,NuNuCa Nuß-Nougat-Creme,Confections
10468,2004-03-07 00:00:00,30,8,20.7,165.60001,Nord-Ost Matjeshering,Seafood
10468,2004-03-07 00:00:00,43,15,36.8,552,Ipoh Coffee,Beverages
10469,2004-03-10 00:00:00,2,40,15.2,516.79999,Chang,Beverages
10469,2004-03-10 00:00:00,16,35,13.9,413.52502,Pavlova,Confections
10469,2004-03-10 00:00:00,44,2,15.5,26.35,Gula Malacca,Condiments
10470,2004-03-11 00:00:00,18,30,50,1500,Carnarvon Tigers,Seafood
10470,2004-03-11 00:00:00,23,15,7.2,108,Tunnbröd,Grains/Cereals
10470,2004-03-11 00:00:00,64,8,26.6,212.8,Wimmers gute Semmelknödel,Grains/Cereals
10471,2004-03-11 00:00:00,7,30,24,720,Uncle Bob's Organic Dried Pears,Produce
10471,2004-03-11 00:00:00,56,20,30.4,608,Gnocchi di nonna Alice,Grains/Cereals
10472,2004-03-12 00:00:00,24,80,3.6,273.60001,Guaraná Fantástica,Beverages
10472,2004-03-12 00:00:00,51,18,42.4,763.20001,Manjimup Dried Apples,Produce
10473,2004-03-13 00:00:00,33,12,2,24,Geitost,Dairy Products
10473,2004-03-13 00:00:00,71,12,17.2,206.39999,Flotemysost,Dairy Products
10474,2004-03-13 00:00:00,14,12,18.6,223.2,Tofu,Produce
10474,2004-03-13 00:00:00,28,18,36.4,655.20001,Rössle Sauerkraut,Produce
10474,2004-03-13 00:00:00,40,21,14.7,308.70001,Boston Crab Meat,Seafood
10474,2004-03-13 00:00:00,75,10,6.2,62,Rhönbräu Klosterbier,Beverages
10475,2004-03-14 00:00:00,31,35,10,297.5,Gorgonzola Telino,Dairy Products
10475,2004-03-14 00:00:00,66,60,13.6,693.60004,Louisiana Hot Spiced Okra,Condiments
10475,2004-03-14 00:00:00,76,42,14.4,514.08002,Lakkalikööri,Beverages
10476,2004-03-17 00:00:00,55,2,19.2,36.48,Pâté chinois,Meat/Poultry
10476,2004-03-17 00:00:00,70,12,12,144,Outback Lager,Beverages
10477,2004-03-17 00:00:00,1,15,14.4,216,Chai,Beverages
10477,2004-03-17 00:00:00,21,21,8,126,Sir Rodney's Scones,Confections
10477,2004-03-17 00:00:00,39,20,14.4,216,Chartreuse verte,Beverages
10478,2004-03-18 00:00:00,10,20,24.8,471.19998,Ikura,Seafood
10479,2004-03-19 00:00:00,38,30,210.8,6324,Côte de Blaye,Beverages
10479,2004-03-19 00:00:00,53,28,26.2,733.59998,Perth Pasties,Meat/Poultry
10479,2004-03-19 00:00:00,59,60,44,2640,Raclette Courdavault,Dairy Products
10479,2004-03-19 00:00:00,64,30,26.6,798,Wimmers gute Semmelknödel,Grains/Cereals
10480,2004-03-20 00:00:00,47,30,7.6,228,Zaanse koeken,Confections
10480,2004-03-20 00:00:00,59,12,44,528,Raclette Courdavault,Dairy Products
10481,2004-03-20 00:00:00,49,24,16,384,Maxilaku,Confections
10481,2004-03-20 00:00:00,60,40,27.2,1088,Camembert Pierrot,Dairy Products
10482,2004-03-21 00:00:00,40,10,14.7,147,Boston Crab Meat,Seafood
10483,2004-03-24 00:00:00,34,35,11.2,372.39999,Sasquatch Ale,Beverages
10483,2004-03-24 00:00:00,77,30,10.4,296.39999,Original Frankfurter grüne Soße,Condiments
10484,2004-03-24 00:00:00,21,14,8,112,Sir Rodney's Scones,Confections
10484,2004-03-24 00:00:00,40,10,14.7,147,Boston Crab Meat,Seafood
10484,2004-03-24 00:00:00,51,3,42.4,127.2,Manjimup Dried Apples,Produce
10485,2004-03-25 00:00:00,2,20,15.2,273.60001,Chang,Beverages
10485,2004-03-25 00:00:00,3,20,8,144,Aniseed Syrup,Condiments
10485,2004-03-25 00:00:00,55,30,19.2,518.39996,Pâté chinois,Meat/Poultry
10485,2004-03-25 00:00:00,70,60,12,648,Outback Lager,Beverages
10486,2004-03-26 00:00:00,11,5,16.8,84,Queso Cabrales,Dairy Products
10486,2004-03-26 00:00:00,51,25,42.4,1060,Manjimup Dried Apples,Produce
10486,2004-03-26 00:00:00,74,16,8,128,Longlife Tofu,Produce
10487,2004-03-26 00:00:00,19,5,7.3,36.5,Teatime Chocolate Biscuits,Confections
10487,2004-03-26 00:00:00,26,30,24.9,747,Gumbär Gummibärchen,Confections
10487,2004-03-26 00:00:00,54,24,5.9,106.2,Tourtière,Meat/Poultry
10488,2004-03-27 00:00:00,59,30,44,1320,Raclette Courdavault,Dairy Products
10488,2004-03-27 00:00:00,73,20,12,192,Röd Kaviar,Seafood
10489,2004-03-28 00:00:00,11,15,16.8,189,Queso Cabrales,Dairy Products
10489,2004-03-28 00:00:00,16,18,13.9,250.2,Pavlova,Confections
10490,2004-03-31 00:00:00,59,60,44,2640,Raclette Courdavault,Dairy Products
10490,2004-03-31 00:00:00,68,30,10,300,Scottish Longbreads,Confections
10490,2004-03-31 00:00:00,75,36,6.2,223.2,Rhönbräu Klosterbier,Beverages
10491,2004-03-31 00:00:00,44,15,15.5,197.625,Gula Malacca,Condiments
10491,2004-03-31 00:00:00,77,7,10.4,61.880005,Original Frankfurter grüne Soße,Condiments
10492,2004-04-01 00:00:00,25,60,11.2,638.39996,NuNuCa Nuß-Nougat-Creme,Confections
